pos,genus,nominativ singular,nominativ plural
Substantiv,f,Mathematiklehrerin,Mathematiklehrerinnen
Substantiv,m,Mathematikprofessor,Mathematikprofessoren
Substantiv,m,Mathematikstudent,Mathematikstudenten
Substantiv,f,Mathematikstudentin,Mathematikstudentinnen
Substantiv,m,Mathematikunterricht,Mathematikunterrichte
Substantiv,f,Mathematikvorlesung,Mathematikvorlesungen
Substantiv,f,Mathematisierung,Mathematisierungen
Substantiv,f,Mathetik,Mathetiken
Substantiv,f,Matinee,Matineen
Substantiv,f,Matinée,Matinéen
Substantiv,m,Matjes,Matjes
Substantiv,f,Matratze,Matratzen
Substantiv,f,Matratzenauflage,Matratzenauflagen
Substantiv,n,Matratzenlager,Matratzenlager
Substantiv,n,Matriarchat,Matriarchate
Substantiv,f,Matriarchin,Matriarchinnen
Substantiv,f,Matrik,Matriken
Substantiv,f,Matrikel,Matrikeln
Substantiv,f,Matrikelnummer,Matrikelnummern
Substantiv,m,Matrixcode,Matrixcodes
Substantiv,m,Matrixsatz,Matrixsätze
Substantiv,f,Matrize,Matrizen
Substantiv,f,Matrone,Matronen
Substantiv,m,Matronenkult,Matronenkulte
Substantiv,m,Matronenstein,Matronensteine
Substantiv,f,Matroschka,Matroschkas
Substantiv,m,Matrose,Matrosen
Substantiv,m,Matrosenanzug,Matrosenanzüge
Substantiv,f,Matrosin,Matrosinnen
Substantiv,m,Matsch,Matsche
Substantiv,f,Matschbirne,Matschbirnen
Substantiv,m,Matsutake,Matsutake
Substantiv,n,Matt,Matts
Substantiv,f,Matte,Matten
Substantiv,f,Matte,Matten
Substantiv,f,Matte,Matten
Substantiv,f,Matthiaskapelle,Matthiaskapellen
Substantiv,f,Matthiaskirche,Matthiaskirchen
Substantiv,f,Matthäuskirche,Matthäuskirchen
Substantiv,n,Mattnetz,Mattnetze
Substantiv,f,Mattscheibe,Mattscheiben
Substantiv,f,Matur,Maturen
Substantiv,f,Matura,Maturen
Substantiv,f,Maturafeier,Maturafeiern
Substantiv,m,Maturand,Maturanden
Substantiv,m,Maturant,Maturanten
Substantiv,f,Maturantin,Maturantinnen
Substantiv,n,Maturatreffen,Maturatreffen
Substantiv,f,Matze,Matzen
Substantiv,m,Matzen,Matzen
Substantiv,f,Matzewa,Matzewas
Substantiv,f,Matäologie,Matäologien
Substantiv,f,Mauer,Mauern
Substantiv,m,Maueranker,Maueranker
Substantiv,n,Mauerblümchen,Mauerblümchen
Substantiv,m,Mauerbrecher,Mauerbrecher
Substantiv,m,Mauerbrocken,Mauerbrocken
Substantiv,f,Mauereidechse,Mauereidechsen
Substantiv,m,Mauerflüchtling,Mauerflüchtlinge
Substantiv,f,Mauerkrone,Mauerkronen
Substantiv,m,Mauerläufer,Mauerläufer
Substantiv,m,Mauermann,Mauerleute
Substantiv,n,Maueropfer,Maueropfer
Substantiv,m,Mauerquadrant,Mauerquadranten
Substantiv,m,Mauerrest,Mauerreste
Substantiv,m,Mauerring,Mauerringe
Substantiv,m,Mauersegler,Mauersegler
Substantiv,m,Mauerverband,Mauerverbände
Substantiv,m,Mauerverbund,Mauerverbünde
Substantiv,m,Mauervorsprung,Mauervorsprünge
Substantiv,f,Mauerwand,Mauerwände
Substantiv,n,Mauerwerk,Mauerwerke
Substantiv,m,Mauerwerksbau,Mauerwerksbauten
Substantiv,n,Mauerwerksverband,Mauerwerksverbände
Substantiv,f,Mauerzunge,Mauerzungen
Substantiv,f,Maueröffnung,Maueröffnungen
Substantiv,n,Maul,Mäuler
Substantiv,m,Maulaffe,Maulaffen
Substantiv,m,Maulbeerbaum,Maulbeerbäume
Substantiv,f,Maulbeere,Maulbeeren
Substantiv,m,Maulbeersaft,Maulbeersäfte
Substantiv,m,Maulesel,Maulesel
Substantiv,f,Maulfaulheit,Maulfaulheiten
Substantiv,m,Maulheld,Maulhelden
Substantiv,m,Maulkorb,Maulkörbe
Substantiv,f,Maulkorbpflicht,Maulkorbpflichten
Substantiv,f,Maulschelle,Maulschellen
Substantiv,m,Maulschlüssel,Maulschlüssel
Substantiv,f,Maultasche,Maultaschen
Substantiv,n,Maultier,Maultiere
Substantiv,f,Maultrommel,Maultrommeln
Substantiv,m,Maulwurf,Maulwürfe
Substantiv,n,Maulwurffell,Maulwurffelle
Substantiv,n,Maulwurfsfell,Maulwurfsfelle
Substantiv,m,Maulwurfshaufen,Maulwurfshaufen
Substantiv,m,Maulwurfshügel,Maulwurfshügel
Substantiv,m,Maure,Mauren
Substantiv,m,Maurer,Maurer
Substantiv,m,Maurer,Maurer
Substantiv,m,Maurerbetrieb,Maurerbetriebe
Substantiv,n,Maurerdekolleté,Maurerdekolletés
Substantiv,f,Maurerin,Maurerinnen
Substantiv,f,Maurerin,Maurerinnen
Substantiv,f,Maurerkelle,Maurerkellen
Substantiv,m,Mauretanier,Mauretanier
Substantiv,f,Mauretanierin,Mauretanierinnen
Substantiv,m,Mauritier,Mauritier
Substantiv,f,Mauritierin,Mauritierinnen
Substantiv,m,Mauritiusfalke,Mauritiusfalken
Substantiv,f,Maus,Mäuse
Substantiv,f,Maus,Mäuse
Substantiv,f,Maus,Mäuse
Substantiv,f,Maus,Mäuse
Substantiv,m,Mauschel,Mauschel
Substantiv,f,Mausefalle,Mausefallen
Substantiv,n,Mauseloch,Mauselöcher
Substantiv,f,Mauser,Mausern
Substantiv,m,Mausklick,Mausklicks
Substantiv,f,Mausmatte,Mausmatten
Substantiv,n,Mausoleum,Mausoleen
Substantiv,n,Mauspad,Mauspads
Substantiv,m,Maustreiber,Maustreiber
Substantiv,n,Mauswiesel,Mauswiesel
Substantiv,m,Mauszeiger,Mauszeiger
Substantiv,f,Maut,Mauten
Substantiv,f,Mautbox,Mautboxen
Substantiv,f,Mautgebühr,Mautgebühren
Substantiv,m,Mautpreller,Mautpreller
Substantiv,f,Mautprellerin,Mautprellerinnen
Substantiv,f,Mautstelle,Mautstellen
Substantiv,f,Mautstraße,Mautstraßen
Substantiv,f,Maximalforderung,Maximalforderungen
Substantiv,f,Maximalstelle,Maximalstellen
Substantiv,m,Maximalwert,Maximalwerte
Substantiv,n,Maximalziel,Maximalziele
Substantiv,f,Maxime,Maximen
Substantiv,n,Maximum,Maxima
Substantiv,n,Maximum Break,Maximum Breaks
Substantiv,m,Maxirock,Maxiröcke
Substantiv,f,Mayo,Mayos
Substantiv,f,Mayonnaise,Mayonnaisen
Substantiv,m,Mazedone,Mazedonen
Substantiv,m,Mazedonier,Mazedonier
Substantiv,f,Mazedonierin,Mazedonierinnen
Substantiv,f,Mazedonin,Mazedoninnen
Substantiv,f,Mazze,Mazzen
Substantiv,m,Mazzen,Mazzen
Substantiv,n,Maß,Maße
Substantiv,m,Maßanzug,Maßanzüge
Substantiv,n,Maßband,Maßbänder
Substantiv,f,Maßeinheit,Maßeinheiten
Substantiv,f,Maßflanke,Maßflanken
Substantiv,f,Maßgabe,Maßgaben
Substantiv,f,Maßkonfektion,Maßkonfektionen
Substantiv,m,Maßkrug,Maßkrüge
Substantiv,f,Maßkrugschlägerei,Maßkrugschlägereien
Substantiv,n,Maßmöbel,Maßmöbel
Substantiv,f,Maßnahme,Maßnahmen
Substantiv,m,Maßnahmenkatalog,Maßnahmenkataloge
Substantiv,f,Maßregel,Maßregeln
Substantiv,f,Maßregelung,Maßregelungen
Substantiv,f,Maßschneiderei,Maßschneidereien
Substantiv,m,Maßschuh,Maßschuhe
Substantiv,m,Maßstab,Maßstäbe
Substantiv,n,Maßsystem,Maßsysteme
Substantiv,n,Maßwerk,Maßwerke
Substantiv,n,Mebibyte,Mebibyte
Substantiv,f,Mechanik,Mechaniken
Substantiv,m,Mechaniker,Mechaniker
Substantiv,f,Mechanikerin,Mechanikerinnen
Substantiv,f,Mechanisierung,Mechanisierungen
Substantiv,m,Mechanismus,Mechanismen
Substantiv,m,Mechatroniker,Mechatroniker
Substantiv,f,Meckerei,Meckereien
Substantiv,f,Medaille,Medaillen
Substantiv,m,Medaillengewinner,Medaillengewinner
Substantiv,f,Medaillengewinnerin,Medaillengewinnerinnen
Substantiv,m,Medaillenspiegel,Medaillenspiegel
Substantiv,m,Medailleur,Medailleure
Substantiv,f,Medailleurin,Medailleurinnen
Substantiv,m,Mediaman,Mediamen
Substantiv,m,Mediamann,Mediamänner
Substantiv,m,Median,Mediane
Substantiv,m,Mediaplayer,Mediaplayer
Substantiv,f,Mediathek,Mediatheken
Substantiv,f,Mediation,Mediationen
Substantiv,f,Mediatstadt,Mediatstädte
Substantiv,m,Medicane,Medicanes
Substantiv,m,Medich,Medich
Substantiv,m,Medienbericht,Medienberichte
Substantiv,n,Medienecho,Medienechos
Substantiv,m,Medienexperte,Medienexperten
Substantiv,f,Medienexpertin,Medienexpertinnen
Substantiv,f,Mediengeschichte,Mediengeschichten
Substantiv,n,Mediengesetz,Mediengesetze
Substantiv,m,Medienhistoriker,Medienhistoriker
Substantiv,f,Medienhure,Medienhuren
Substantiv,f,Medienindustrie,Medienindustrien
Substantiv,m,Medienkanzler,Medienkanzler
Substantiv,f,Medienkritik,Medienkritiken
Substantiv,f,Medienlandschaft,Medienlandschaften
Substantiv,m,Medienmogul,Medienmoguln
Substantiv,f,Mediensprache,Mediensprachen
Substantiv,m,Medientrainer,Medientrainer
Substantiv,f,Medienwissenschaft,Medienwissenschaften
Substantiv,m,Medienwissenschaftler,Medienwissenschaftler
Substantiv,f,Medienwissenschaftlerin,Medienwissenschaftlerinnen
Substantiv,n,Medikament,Medikamente
Substantiv,m,Medikamentenspiegel,Medikamentenspiegel
Substantiv,f,Medikation,Medikationen
Substantiv,m,Medikationsplan,Medikationspläne
Substantiv,f,Medina,Medinas
Substantiv,m,Mediolekt,Mediolekte
Substantiv,f,Meditation,Meditationen
Substantiv,f,Medizin,Medizinen
Substantiv,m,Medizinball,Medizinbälle
Substantiv,m,Mediziner,Mediziner
Substantiv,f,Medizinerin,Medizinerinnen
Substantiv,f,Medizinersprache,Medizinersprachen
Substantiv,m,Medizinerwitz,Medizinerwitze
Substantiv,f,Medizinflasche,Medizinflaschen
Substantiv,f,Medizinfrau,Medizinfrauen
Substantiv,m,Medizinhistoriker,Medizinhistoriker
Substantiv,f,Medizinhistorikerin,Medizinhistorikerinnen
Substantiv,m,Medizinpionier,Medizinpioniere
Substantiv,n,Medizinprodukt,Medizinprodukte
Substantiv,m,Medizinschrank,Medizinschränke
Substantiv,n,Medizinschränkchen,Medizinschränkchen
Substantiv,m,Medizinstudent,Medizinstudenten
Substantiv,f,Medizinstudentin,Medizinstudentinnen
Substantiv,f,Medizintechnik,Medizintechniken
Substantiv,m,Mediävist,Mediävisten
Substantiv,f,Mediävistin,Mediävistinnen
Substantiv,n,Medley,Medleys
Substantiv,f,Medrese,Medresen
Substantiv,f,Medresse,Medressen
Substantiv,m,Medullarwulst,Medullarwülste
Substantiv,f,Meduse,Medusen
Substantiv,m,Medusenblick,Medusenblicke
Substantiv,n,Meer,Meere
Substantiv,n,Meerbeben,Meerbeben
Substantiv,m,Meerbusen,Meerbusen
Substantiv,f,Meerechse,Meerechsen
Substantiv,f,Meerenge,Meerengen
Substantiv,m,Meeresarm,Meeresarme
Substantiv,m,Meeresbewohner,Meeresbewohner
Substantiv,m,Meeresbiologe,Meeresbiologen
Substantiv,f,Meeresbiologin,Meeresbiologinnen
Substantiv,m,Meeresboden,Meeresböden
Substantiv,f,Meeresdattel,Meeresdatteln
Substantiv,m,Meeresfisch,Meeresfische
Substantiv,m,Meeresforscher,Meeresforscher
Substantiv,f,Meeresforscherin,Meeresforscherinnen
Substantiv,f,Meeresfrucht,Meeresfrüchte
Substantiv,n,Meeresgebiet,Meeresgebiete
Substantiv,m,Meeresgott,Meeresgötter
Substantiv,m,Meeresgrund,Meeresgründe
Substantiv,f,Meeresgöttin,Meeresgöttinnen
Substantiv,m,Meereskoloss,Meereskolosse
Substantiv,f,Meeresküste,Meeresküsten
Substantiv,n,Meereslebewesen,Meereslebewesen
Substantiv,f,Meeresoberfläche,Meeresoberflächen
Substantiv,m,Meeressaum,Meeressäume
Substantiv,f,Meeresschildkröte,Meeresschildkröten
Substantiv,m,Meeresspiegel,Meeresspiegel
Substantiv,m,Meeresspiegelanstieg,Meeresspiegelanstiege
Substantiv,m,Meeresstrand,Meeresstrände
Substantiv,f,Meeresströmung,Meeresströmungen
Substantiv,n,Meeresströmungskraftwerk,Meeresströmungskraftwerke
Substantiv,m,Meeressturm,Meeresstürme
Substantiv,m,Meeressäuger,Meeressäuger
Substantiv,n,Meeressäugetier,Meeressäugetiere
Substantiv,m,Meeresteil,Meeresteile
Substantiv,n,Meerestier,Meerestiere
Substantiv,n,Meeresufer,Meeresufer
Substantiv,m,Meeresvogel,Meeresvögel
Substantiv,m,Meeresökologe,Meeresökologen
Substantiv,f,Meerjungfrau,Meerjungfrauen
Substantiv,f,Meerkatze,Meerkatzen
Substantiv,n,Meerneunauge,Meerneunaugen
Substantiv,m,Meerrettich,Meerrettiche
Substantiv,f,Meerrettichsauce,Meerrettichsaucen
Substantiv,f,Meerrettichsoße,Meerrettichsoßen
Substantiv,n,Meersalz,Meersalze
Substantiv,f,Meerschaumpfeife,Meerschaumpfeifen
Substantiv,n,Meerschwein,Meerschweine
Substantiv,n,Meerschweinchen,Meerschweinchen
Substantiv,f,Meerwasserentsalzungsanlage,Meerwasserentsalzungsanlagen
Substantiv,n,Meeting,Meetings
Substantiv,n,Megabyte,Megabyte
Substantiv,f,Megacity,Megacitys
Substantiv,n,Megafon,Megafone
Substantiv,f,Megalomanie,Megalomanien
Substantiv,n,Megaohm,Megaohm
Substantiv,n,Megaparsec,Megaparsec
Substantiv,n,Megapascal,Megapascal
Substantiv,n,Megaphon,Megaphone
Substantiv,n,Megaron,Megara
Substantiv,m,Megastar,Megastars
Substantiv,m,Megastau,Megastaus
Substantiv,m,Megastore,Megastores
Substantiv,f,Megatonne,Megatonnen
Substantiv,n,Megavolt,Megavolt
Substantiv,n,Megawatt,Megawatt
Substantiv,n,Megohm,Megohm
Substantiv,f,Megäre,Megären
Substantiv,n,Mehl,Mehle
Substantiv,f,Mehlbeere,Mehlbeeren
Substantiv,m,Mehlnährschaden,Mehlnährschäden
Substantiv,m,Mehlpapp,Mehlpappe
Substantiv,m,Mehlsack,Mehlsäcke
Substantiv,n,Mehlsieb,Mehlsiebe
Substantiv,f,Mehlsorte,Mehlsorten
Substantiv,f,Mehlspeise,Mehlspeisen
Substantiv,m,Mehlspeistiger,Mehlspeistiger
Substantiv,n,Mehndi,Mehndis
Substantiv,m,Mehraufwand,Mehraufwände
Substantiv,f,Mehrdeutigkeit,Mehrdeutigkeiten
Substantiv,f,Mehrdimensionalität,Mehrdimensionalitäten
Substantiv,f,Mehreinnahme,Mehreinnahmen
Substantiv,m,Mehrer,Mehrer
Substantiv,f,Mehrfachbedingungsüberdeckung,Mehrfachbedingungsüberdeckungen
Substantiv,f,Mehrfachentlehnung,Mehrfachentlehnungen
Substantiv,f,Mehrfachfrankatur,Mehrfachfrankaturen
Substantiv,f,Mehrfachimpfung,Mehrfachimpfungen
Substantiv,n,Mehrfachoptionsfeld,Mehrfachoptionsfelder
Substantiv,f,Mehrfachsteckdose,Mehrfachsteckdosen
Substantiv,m,Mehrfachtäter,Mehrfachtäter
Substantiv,n,Mehrfamilienhaus,Mehrfamilienhäuser
Substantiv,f,Mehrheit,Mehrheiten
Substantiv,m,Mehrheitsaktionär,Mehrheitsaktionäre
Substantiv,f,Mehrheitsaktionärin,Mehrheitsaktionärinnen
Substantiv,f,Mehrheitsbevölkerung,Mehrheitsbevölkerungen
Substantiv,f,Mehrheitsentscheidung,Mehrheitsentscheidungen
Substantiv,f,Mehrheitsgesellschaft,Mehrheitsgesellschaften
Substantiv,m,Mehrheitssozialdemokrat,Mehrheitssozialdemokraten
Substantiv,f,Mehrheitssprache,Mehrheitssprachen
Substantiv,n,Mehrheitswahlrecht,Mehrheitswahlrechte
Substantiv,m,Mehrkampf,Mehrkämpfe
Substantiv,n,Mehrkornbrötchen,Mehrkornbrötchen
Substantiv,m,Mehrling,Mehrlinge
Substantiv,f,Mehrlingsreduktion,Mehrlingsreduktionen
Substantiv,m,Mehrpersonenhaushalt,Mehrpersonenhaushalte
Substantiv,m,Mehrphasenwechselstromgenerator,Mehrphasenwechselstromgeneratoren
Substantiv,n,Mehrprodukt,Mehrprodukte
Substantiv,m,Mehrsilber,Mehrsilber
Substantiv,n,Mehrsprachenlexikon,Mehrsprachenlexika
Substantiv,m,Mehrstaater,Mehrstaater
Substantiv,f,Mehrstufe,Mehrstufen
Substantiv,f,Mehrung,Mehrungen
Substantiv,m,Mehrwegbehälter,Mehrwegbehälter
Substantiv,f,Mehrwegflasche,Mehrwegflaschen
Substantiv,n,Mehrweggeschirr,Mehrweggeschirre
Substantiv,n,Mehrwegglas,Mehrweggläser
Substantiv,f,Mehrwegpfandflasche,Mehrwegpfandflaschen
Substantiv,f,Mehrwegverpackung,Mehrwegverpackungen
Substantiv,f,Mehrwertigkeit,Mehrwertigkeiten
Substantiv,f,Mehrwertsteuer,Mehrwertsteuern
Substantiv,f,Mehrwertsteuererhöhung,Mehrwertsteuererhöhungen
Substantiv,f,Mehrwertsteuersenkung,Mehrwertsteuersenkungen
Substantiv,m,Mehrwortname,Mehrwortnamen
Substantiv,f,Mehrzahl,Mehrzahlen
Substantiv,m,Mehrzweck,Mehrzwecke
Substantiv,n,Mehrzweckgebäude,Mehrzweckgebäude
Substantiv,m,Meier,Meier
Substantiv,f,Meierei,Meiereien
Substantiv,f,Meile,Meilen
Substantiv,m,Meilensammler,Meilensammler
Substantiv,m,Meilenstein,Meilensteine
Substantiv,m,Meiler,Meiler
Substantiv,m,Meineid,Meineide
Substantiv,f,Meinung,Meinungen
Substantiv,m,Meinungsaustausch,Meinungsaustausche
Substantiv,n,Meinungsbild,Meinungsbilder
Substantiv,m,Meinungsbildner,Meinungsbildner
Substantiv,f,Meinungsbildung,Meinungsbildungen
Substantiv,m,Meinungsbildungsprozess,Meinungsbildungsprozesse
Substantiv,m,Meinungsforscher,Meinungsforscher
Substantiv,f,Meinungsforscherin,Meinungsforscherinnen
Substantiv,n,Meinungsforschungsinstitut,Meinungsforschungsinstitute
Substantiv,n,Meinungsforschungsunternehmen,Meinungsforschungsunternehmen
Substantiv,f,Meinungsfreiheit,Meinungsfreiheiten
Substantiv,f,Meinungslenkung,Meinungslenkungen
Substantiv,f,Meinungsumfrage,Meinungsumfragen
Substantiv,f,Meinungsverschiedenheit,Meinungsverschiedenheiten
Substantiv,m,Meinungswandel,Meinungswandel
Substantiv,f,Meinungsänderung,Meinungsänderungen
Substantiv,f,Meinungsäußerung,Meinungsäußerungen
Substantiv,f,Meiose,Meiosen
Substantiv,m,Meiran,Meirane
Substantiv,f,Meise,Meisen
Substantiv,f,Meisenart,Meisenarten
Substantiv,m,Meisenknödel,Meisenknödel
Substantiv,m,Meisenring,Meisenringe
Substantiv,m,Meister,Meister
Substantiv,m,Meisterbetrieb,Meisterbetriebe
Substantiv,m,Meisterbrief,Meisterbriefe
Substantiv,m,Meisterdieb,Meisterdiebe
Substantiv,f,Meisterelf,Meisterelfen
Substantiv,f,Meisterhand,Meisterhände
Substantiv,f,Meisterin,Meisterinnen
Substantiv,m,Meisterlehrgang,Meisterlehrgänge
Substantiv,f,Meisterleistung,Meisterleistungen
Substantiv,f,Meisterschaft,Meisterschaften
Substantiv,m,Meisterschaftsrekord,Meisterschaftsrekorde
Substantiv,n,Meistersonett,Meistersonette
Substantiv,n,Meisterstück,Meisterstücke
Substantiv,m,Meistersänger,Meistersänger
Substantiv,m,Meistertitel,Meistertitel
Substantiv,n,Meisterwerk,Meisterwerke
Substantiv,f,Meiststufe,Meiststufen
Substantiv,m,Meißel,Meißel
Substantiv,n,Mekka,Mekkas
Substantiv,f,Melancholei,Melancholeien
Substantiv,f,Melancholie,Melancholien
Substantiv,m,Melancholiker,Melancholiker
Substantiv,f,Melancholikerin,Melancholikerinnen
Substantiv,m,Melanesier,Melanesier
Substantiv,f,Melanesierin,Melanesierinnen
Substantiv,f,Melange,Melangen
Substantiv,m,Melangeakt,Melangeakte
Substantiv,n,Melanin,Melanine
Substantiv,f,Melaninbildung,Melaninbildungen
Substantiv,f,Melaninfarbe,Melaninfarben
Substantiv,m,Melaninfarbstoff,Melaninfarbstoffe
Substantiv,f,Melaninkonzentration,Melaninkonzentrationen
Substantiv,f,Melaninmenge,Melaninmengen
Substantiv,n,Melaninmolekül,Melaninmoleküle
Substantiv,n,Melaninpigment,Melaninpigmente
Substantiv,f,Melaninreaktion,Melaninreaktionen
Substantiv,f,Melaninzahl,Melaninzahlen
Substantiv,m,Melano,Melanos
Substantiv,m,Melanocyt,Melanocyten
Substantiv,n,Melanom,Melanome
Substantiv,,Melanophor,Melanophoren
Substantiv,f,Melanophore,Melanophoren
Substantiv,n,Melanopsin,Melanopsine
Substantiv,m,Melanozyt,Melanozyten
Substantiv,,Melanozytennävus,Melanozytennävi
Substantiv,f,Melasse,Melassen
Substantiv,f,Melde,Melden
Substantiv,m,Meldegänger,Meldegänger
Substantiv,f,Meldepflicht,Meldepflichten
Substantiv,m,Melder,Melder
Substantiv,m,Meldeschluss,Meldeschlüsse
Substantiv,f,Meldeverzögerung,Meldeverzögerungen
Substantiv,f,Meldung,Meldungen
Substantiv,m,Meletianer,Meletianer
Substantiv,f,Melioration,Meliorationen
Substantiv,n,Melisma,Melismen
Substantiv,f,Melisse,Melissen
Substantiv,m,Melitianer,Melitianer
Substantiv,f,Melkanlage,Melkanlagen
Substantiv,m,Melker,Melker
Substantiv,f,Melkerin,Melkerinnen
Substantiv,f,Melkerschule,Melkerschulen
Substantiv,n,Melkfett,Melkfette
Substantiv,m,Melkit,Melkiten
Substantiv,f,Melkmaschine,Melkmaschinen
Substantiv,m,Melkschemel,Melkschemel
Substantiv,f,Melodei,Melodeien
Substantiv,f,Melodica,Melodicas
Substantiv,f,Melodie,Melodien
Substantiv,n,Melodrama,Melodramen
Substantiv,m,Melomane,Melomanen
Substantiv,f,Melomanin,Melomaninnen
Substantiv,f,Melone,Melonen
Substantiv,m,Melonenbaum,Melonenbäume
Substantiv,n,Melonenfeld,Melonenfelder
Substantiv,m,Melonenkern,Melonenkerne
Substantiv,m,Melonensaft,Melonensäfte
Substantiv,n,Mem,Meme
Substantiv,f,Membran,Membranen
Substantiv,f,Membrane,Membranen
Substantiv,n,Membranofon,Membranofone
Substantiv,n,Membranophon,Membranophone
Substantiv,n,Membranprotein,Membranproteine
Substantiv,n,Meme,Memes
Substantiv,f,Memelniederung,Memelniederungen
Substantiv,f,Memme,Memmen
Substantiv,n,Memo,Memos
Substantiv,n,Memorbuch,Memorbücher
Substantiv,f,Memoria,Memorien
Substantiv,n,Memory,Memorys
Substantiv,m,Memorystick,Memorysticks
Substantiv,m,Memristor,Memristoren
Substantiv,f,Menage,Menagen
Substantiv,f,Menagerie,Menagerien
Substantiv,f,Menarche,Menarchen
Substantiv,f,Mendesantilope,Mendesantilopen
Substantiv,m,Mendikant,Mendikanten
Substantiv,m,Menestrel,Menestrels
Substantiv,n,Menetekel,Menetekel
Substantiv,f,Menge,Mengen
Substantiv,m,Mengenausgleich,Mengenausgleiche
Substantiv,n,Mengendiagramm,Mengendiagramme
Substantiv,m,Mengenrabatt,Mengenrabatte
Substantiv,m,Menhir,Menhire
Substantiv,f,Meningitis,Meningitiden
Substantiv,m,Meniskus,Menisken
Substantiv,m,Meniskusriss,Meniskusrisse
Substantiv,f,Menopause,Menopausen
Substantiv,f,Menora,Menora
Substantiv,m,Menorquiner,Menorquiner
Substantiv,f,Menorquinerin,Menorquinerinnen
Substantiv,f,Mensa academica,Mensae academicae
Substantiv,m,Mensch,Menschen
Substantiv,n,Mensch,Menscher
Substantiv,m,Menschenaffe,Menschenaffen
Substantiv,n,Menschenalter,Menschenalter
Substantiv,f,Menschenansammlung,Menschenansammlungen
Substantiv,m,Menschenauflauf,Menschenaufläufe
Substantiv,n,Menschenbild,Menschenbilder
Substantiv,m,Menschenfeind,Menschenfeinde
Substantiv,m,Menschenfischer,Menschenfischer
Substantiv,f,Menschenfrau,Menschenfrauen
Substantiv,m,Menschenfresser,Menschenfresser
Substantiv,f,Menschenfresserei,Menschenfressereien
Substantiv,m,Menschenfreund,Menschenfreunde
Substantiv,f,Menschenfreundlichkeit,Menschenfreundlichkeiten
Substantiv,m,Menschenfänger,Menschenfänger
Substantiv,n,Menschengeschlecht,Menschengeschlechter
Substantiv,f,Menschengestalt,Menschengestalten
Substantiv,n,Menschengewimmel,Menschengewimmel
Substantiv,n,Menschengewühl,Menschengewühle
Substantiv,f,Menschengruppe,Menschengruppen
Substantiv,f,Menschenhand,Menschenhände
Substantiv,m,Menschenhasser,Menschenhasser
Substantiv,m,Menschenhändler,Menschenhändler
Substantiv,f,Menschenhändlerin,Menschenhändlerinnen
Substantiv,f,Menschenjagd,Menschenjagden
Substantiv,m,Menschenkenner,Menschenkenner
Substantiv,f,Menschenkenntnis,Menschenkenntnisse
Substantiv,f,Menschenkette,Menschenketten
Substantiv,n,Menschenkind,Menschenkinder
Substantiv,m,Menschenkopf,Menschenköpfe
Substantiv,n,Menschenleben,Menschenleben
Substantiv,f,Menschenlichterkette,Menschenlichterketten
Substantiv,f,Menschenmasse,Menschenmassen
